# Solver information
# Time        	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.26875       	smoothSolver	6.715370e-04	9.889100e-08	497	true	smoothSolver	9.870690e-04	9.792040e-08	276	true	GAMG	8.190970e-03	2.309150e-05	2	true
1.275         	smoothSolver	6.620240e-04	9.859800e-08	493	true	smoothSolver	9.758020e-04	9.786630e-08	274	true	GAMG	7.906270e-03	1.849960e-05	2	true
1.28125       	smoothSolver	6.716600e-04	9.960830e-08	493	true	smoothSolver	9.723820e-04	9.826580e-08	275	true	GAMG	7.601530e-03	2.588870e-05	2	true
1.2875        	smoothSolver	6.610000e-04	9.887540e-08	489	true	smoothSolver	9.669980e-04	9.984050e-08	272	true	GAMG	7.270400e-03	2.185830e-05	2	true
1.29375       	smoothSolver	6.623420e-04	9.853720e-08	485	true	smoothSolver	9.657150e-04	9.975760e-08	270	true	GAMG	6.478330e-03	1.773130e-05	2	true
1.3           	smoothSolver	6.710470e-04	9.866470e-08	481	true	smoothSolver	9.569820e-04	9.783300e-08	269	true	GAMG	5.935140e-03	2.060820e-05	2	true
1.30625       	smoothSolver	6.978740e-04	9.968830e-08	474	true	smoothSolver	9.552370e-04	9.819820e-08	267	true	GAMG	5.208960e-03	1.532340e-05	2	true
1.3125        	smoothSolver	6.632520e-04	9.914520e-08	471	true	smoothSolver	9.348290e-04	9.914800e-08	265	true	GAMG	4.699990e-03	1.945890e-05	2	true
1.31875       	smoothSolver	6.512600e-04	9.947900e-08	468	true	smoothSolver	9.221610e-04	9.802370e-08	264	true	GAMG	4.403900e-03	1.607640e-05	2	true
1.325         	smoothSolver	6.480600e-04	9.858210e-08	466	true	smoothSolver	9.131110e-04	9.952330e-08	262	true	GAMG	4.465390e-03	1.991510e-05	2	true
1.33125       	smoothSolver	6.467890e-04	9.940490e-08	463	true	smoothSolver	9.090040e-04	9.904570e-08	261	true	GAMG	4.142800e-03	1.334320e-05	2	true
1.3375        	smoothSolver	6.432390e-04	9.889160e-08	461	true	smoothSolver	9.025470e-04	9.872960e-08	260	true	GAMG	4.020740e-03	1.721700e-05	2	true
1.34375       	smoothSolver	6.638380e-04	9.856880e-08	465	true	smoothSolver	9.030170e-04	9.985900e-08	262	true	GAMG	4.027630e-03	1.438750e-05	2	true
1.35          	smoothSolver	6.506900e-04	9.989850e-08	461	true	smoothSolver	8.925760e-04	9.805590e-08	261	true	GAMG	4.397260e-03	1.550020e-05	2	true
1.35625       	smoothSolver	6.508370e-04	9.854010e-08	459	true	smoothSolver	8.843160e-04	9.894030e-08	259	true	GAMG	4.501230e-03	1.604990e-05	2	true
1.3625        	smoothSolver	6.503740e-04	9.946830e-08	456	true	smoothSolver	8.826180e-04	9.835190e-08	258	true	GAMG	4.877280e-03	1.599330e-05	2	true
1.36875       	smoothSolver	6.886370e-04	9.914640e-08	453	true	smoothSolver	8.854180e-04	9.938510e-08	257	true	GAMG	4.879570e-03	1.665960e-05	2	true
1.375         	smoothSolver	6.538890e-04	9.933850e-08	451	true	smoothSolver	8.706920e-04	9.897510e-08	256	true	GAMG	4.911520e-03	1.588840e-05	2	true
1.38125       	smoothSolver	6.441570e-04	9.989010e-08	449	true	smoothSolver	8.629630e-04	9.824620e-08	255	true	GAMG	4.818080e-03	1.467110e-05	2	true
1.3875        	smoothSolver	6.410650e-04	9.930400e-08	448	true	smoothSolver	8.571480e-04	9.796110e-08	254	true	GAMG	4.836520e-03	1.502710e-05	2	true
1.39375       	smoothSolver	6.423040e-04	9.900050e-08	447	true	smoothSolver	8.513950e-04	9.799770e-08	253	true	GAMG	4.754320e-03	1.430700e-05	2	true
1.4           	smoothSolver	6.382720e-04	9.890490e-08	446	true	smoothSolver	8.436410e-04	9.823060e-08	252	true	GAMG	4.748760e-03	1.417530e-05	2	true
1.40625       	smoothSolver	6.401540e-04	9.897980e-08	445	true	smoothSolver	8.395600e-04	9.859960e-08	251	true	GAMG	4.621400e-03	1.382400e-05	2	true
1.4125        	smoothSolver	6.412930e-04	9.918530e-08	444	true	smoothSolver	8.361810e-04	9.906810e-08	250	true	GAMG	4.774150e-03	1.453080e-05	2	true
1.41875       	smoothSolver	6.517900e-04	9.950440e-08	443	true	smoothSolver	8.336020e-04	9.958470e-08	249	true	GAMG	4.564140e-03	1.313950e-05	2	true
1.425         	smoothSolver	6.480650e-04	9.992810e-08	442	true	smoothSolver	8.284230e-04	9.796120e-08	249	true	GAMG	4.804960e-03	1.448310e-05	2	true
1.43125       	smoothSolver	6.483640e-04	9.910720e-08	442	true	smoothSolver	8.310370e-04	9.892820e-08	248	true	GAMG	4.599640e-03	1.222800e-05	2	true
1.4375        	smoothSolver	6.466110e-04	9.975410e-08	441	true	smoothSolver	8.258360e-04	9.962440e-08	247	true	GAMG	4.697690e-03	1.456250e-05	2	true
1.44375       	smoothSolver	6.442210e-04	9.901270e-08	441	true	smoothSolver	8.203820e-04	9.818840e-08	247	true	GAMG	4.815030e-03	1.339450e-05	2	true
1.45          	smoothSolver	6.415500e-04	9.984240e-08	440	true	smoothSolver	8.144600e-04	9.891020e-08	246	true	GAMG	4.591770e-03	1.567120e-05	2	true
1.45556       	smoothSolver	6.095600e-04	9.945690e-08	392	true	smoothSolver	7.511330e-04	9.908250e-08	217	true	GAMG	3.985560e-03	1.008300e-05	2	true
1.46111       	smoothSolver	6.079700e-04	9.933480e-08	392	true	smoothSolver	7.486790e-04	9.793570e-08	217	true	GAMG	3.875730e-03	1.376680e-05	2	true
1.46667       	smoothSolver	6.052490e-04	9.928480e-08	392	true	smoothSolver	7.443610e-04	9.916550e-08	216	true	GAMG	3.889070e-03	9.475720e-06	2	true
1.47222       	smoothSolver	6.074580e-04	9.928920e-08	392	true	smoothSolver	7.394400e-04	9.800420e-08	216	true	GAMG	3.675770e-03	1.352210e-05	2	true
1.47778       	smoothSolver	6.052130e-04	9.937550e-08	392	true	smoothSolver	7.346320e-04	9.921350e-08	215	true	GAMG	3.661640e-03	9.597470e-06	2	true
1.48333       	smoothSolver	6.049350e-04	9.947580e-08	392	true	smoothSolver	7.317240e-04	9.804880e-08	215	true	GAMG	3.865820e-03	1.428510e-05	2	true
1.48889       	smoothSolver	6.043480e-04	9.960530e-08	392	true	smoothSolver	7.295870e-04	9.925520e-08	214	true	GAMG	3.531040e-03	8.536570e-06	2	true
1.49444       	smoothSolver	6.469610e-04	9.881610e-08	396	true	smoothSolver	7.407240e-04	9.769370e-08	216	true	GAMG	3.464570e-03	1.346540e-05	2	true
1.5           	smoothSolver	6.544130e-04	9.929370e-08	390	true	smoothSolver	7.370030e-04	9.827830e-08	215	true	GAMG	3.561100e-03	7.552930e-06	2	true
1.50556       	smoothSolver	6.093920e-04	9.890830e-08	390	true	smoothSolver	7.243000e-04	9.967430e-08	213	true	GAMG	3.411240e-03	1.415560e-05	2	true
1.51111       	smoothSolver	5.994150e-04	9.997120e-08	390	true	smoothSolver	7.188500e-04	9.851230e-08	212	true	GAMG	3.280470e-03	6.950800e-06	2	true
1.51667       	smoothSolver	5.972070e-04	9.938840e-08	391	true	smoothSolver	7.149210e-04	9.815540e-08	211	true	GAMG	3.482760e-03	1.466830e-05	2	true
1.52222       	smoothSolver	5.935110e-04	9.871340e-08	392	true	smoothSolver	7.111710e-04	9.847380e-08	210	true	GAMG	3.187680e-03	6.925710e-06	2	true
1.52778       	smoothSolver	5.911480e-04	9.951250e-08	392	true	smoothSolver	7.095190e-04	9.935550e-08	209	true	GAMG	2.647100e-03	1.222040e-05	2	true
1.53333       	smoothSolver	5.899020e-04	9.876170e-08	393	true	smoothSolver	7.043530e-04	9.823780e-08	209	true	GAMG	2.685350e-03	7.226620e-06	2	true
1.53889       	smoothSolver	5.906510e-04	9.948300e-08	393	true	smoothSolver	6.985620e-04	9.959210e-08	208	true	GAMG	2.559060e-03	9.819370e-06	2	true
1.54444       	smoothSolver	5.866600e-04	9.871810e-08	394	true	smoothSolver	6.935290e-04	9.867660e-08	208	true	GAMG	2.472800e-03	6.986710e-06	2	true
1.55          	smoothSolver	5.834680e-04	9.941040e-08	394	true	smoothSolver	6.881310e-04	9.781030e-08	208	true	GAMG	2.801520e-03	9.652030e-06	2	true
1.55556       	smoothSolver	5.889210e-04	9.998590e-08	394	true	smoothSolver	6.839810e-04	9.921810e-08	207	true	GAMG	2.569160e-03	7.147100e-06	2	true
1.56111       	smoothSolver	5.866990e-04	9.909940e-08	395	true	smoothSolver	6.763450e-04	9.829000e-08	207	true	GAMG	2.282240e-03	8.799370e-06	2	true
1.56667       	smoothSolver	5.872380e-04	9.848290e-08	396	true	smoothSolver	6.749020e-04	9.816010e-08	207	true	GAMG	2.590660e-03	7.085090e-06	2	true
1.57222       	smoothSolver	6.310130e-04	9.930000e-08	390	true	smoothSolver	6.785420e-04	9.974530e-08	208	true	GAMG	2.627430e-03	9.420260e-06	2	true
1.57778       	smoothSolver	5.938020e-04	9.970520e-08	391	true	smoothSolver	6.646730e-04	9.961880e-08	207	true	GAMG	2.219930e-03	6.760060e-06	2	true
1.58333       	smoothSolver	5.832340e-04	9.973890e-08	392	true	smoothSolver	6.594650e-04	9.992620e-08	206	true	GAMG	2.446540e-03	9.326060e-06	2	true
1.58889       	smoothSolver	5.765140e-04	9.951760e-08	393	true	smoothSolver	6.579750e-04	9.801280e-08	206	true	GAMG	2.312600e-03	7.131920e-06	2	true
1.59444       	smoothSolver	5.780090e-04	9.899690e-08	394	true	smoothSolver	6.518920e-04	9.847170e-08	205	true	GAMG	2.279110e-03	9.141980e-06	2	true
1.6           	smoothSolver	5.715210e-04	9.989520e-08	394	true	smoothSolver	6.449180e-04	9.909950e-08	204	true	GAMG	2.295930e-03	6.766670e-06	2	true
1.60556       	smoothSolver	5.685140e-04	9.904750e-08	395	true	smoothSolver	6.383010e-04	9.992490e-08	203	true	GAMG	2.144520e-03	7.843850e-06	2	true
1.61111       	smoothSolver	5.703680e-04	9.950980e-08	395	true	smoothSolver	6.296030e-04	9.843700e-08	203	true	GAMG	1.928820e-03	5.735430e-06	2	true
1.61667       	smoothSolver	5.820040e-04	9.915280e-08	396	true	smoothSolver	6.286360e-04	9.871960e-08	208	true	GAMG	2.059680e-03	7.265300e-06	2	true
1.62222       	smoothSolver	5.680060e-04	9.970780e-08	395	true	smoothSolver	6.226890e-04	9.956310e-08	206	true	GAMG	2.294800e-03	6.060000e-06	2	true
1.62778       	smoothSolver	6.201280e-04	9.882000e-08	390	true	smoothSolver	6.316030e-04	9.911510e-08	208	true	GAMG	1.895680e-03	6.857360e-06	2	true
1.63333       	smoothSolver	5.730970e-04	9.983280e-08	390	true	smoothSolver	6.201550e-04	9.900180e-08	206	true	GAMG	1.944500e-03	5.472160e-06	2	true
1.63889       	smoothSolver	5.597400e-04	9.927220e-08	391	true	smoothSolver	6.148090e-04	9.806400e-08	205	true	GAMG	2.017780e-03	6.733610e-06	2	true
1.64444       	smoothSolver	5.635180e-04	9.905230e-08	392	true	smoothSolver	6.171730e-04	9.909190e-08	203	true	GAMG	2.035830e-03	5.724100e-06	2	true
1.65          	smoothSolver	5.596230e-04	9.985950e-08	392	true	smoothSolver	6.089310e-04	9.856580e-08	202	true	GAMG	1.781770e-03	6.287860e-06	2	true
1.65556       	smoothSolver	5.545310e-04	9.908050e-08	393	true	smoothSolver	6.019270e-04	9.840700e-08	201	true	GAMG	2.061330e-03	6.097620e-06	2	true
1.66111       	smoothSolver	5.512900e-04	9.941460e-08	393	true	smoothSolver	5.954830e-04	9.846690e-08	200	true	GAMG	2.065640e-03	6.376830e-06	2	true
1.66667       	smoothSolver	5.494630e-04	9.972800e-08	393	true	smoothSolver	5.885990e-04	9.871160e-08	199	true	GAMG	1.667100e-03	5.267860e-06	2	true
1.67222       	smoothSolver	5.978490e-04	9.901110e-08	391	true	smoothSolver	5.909760e-04	9.950820e-08	202	true	GAMG	1.729470e-03	6.929030e-06	2	true
1.67778       	smoothSolver	5.572280e-04	9.998200e-08	389	true	smoothSolver	5.777830e-04	9.957170e-08	200	true	GAMG	1.706630e-03	5.226930e-06	2	true
1.68333       	smoothSolver	5.479820e-04	9.997890e-08	389	true	smoothSolver	5.729630e-04	9.964250e-08	199	true	GAMG	1.748780e-03	5.642740e-06	2	true
1.68889       	smoothSolver	5.420610e-04	9.923550e-08	390	true	smoothSolver	5.681000e-04	9.964270e-08	198	true	GAMG	1.807170e-03	5.004980e-06	2	true
1.69444       	smoothSolver	5.343720e-04	9.966560e-08	390	true	smoothSolver	5.631140e-04	9.974260e-08	197	true	GAMG	1.641640e-03	5.488220e-06	2	true
1.7           	smoothSolver	5.309400e-04	9.999610e-08	390	true	smoothSolver	5.582580e-04	9.998730e-08	196	true	GAMG	1.477780e-03	4.604830e-06	2	true
1.70556       	smoothSolver	5.284730e-04	9.872170e-08	391	true	smoothSolver	5.526920e-04	9.795520e-08	196	true	GAMG	1.440960e-03	5.263140e-06	2	true
1.71111       	smoothSolver	5.795300e-04	9.987410e-08	391	true	smoothSolver	5.586970e-04	9.764410e-08	200	true	GAMG	1.613220e-03	5.583170e-06	2	true
1.71667       	smoothSolver	5.418820e-04	9.996450e-08	388	true	smoothSolver	5.484520e-04	9.885730e-08	197	true	GAMG	1.529340e-03	7.176400e-06	2	true
1.72222       	smoothSolver	5.333860e-04	9.860280e-08	388	true	smoothSolver	5.431660e-04	9.885850e-08	196	true	GAMG	1.535120e-03	5.052340e-06	2	true
1.72778       	smoothSolver	5.496820e-04	9.871530e-08	388	true	smoothSolver	5.464260e-04	9.817800e-08	202	true	GAMG	1.803900e-03	5.219690e-06	2	true
1.73333       	smoothSolver	5.346530e-04	9.994940e-08	385	true	smoothSolver	5.406960e-04	9.994750e-08	199	true	GAMG	1.391480e-03	5.033630e-06	2	true
1.73889       	smoothSolver	5.223750e-04	9.977320e-08	384	true	smoothSolver	5.329600e-04	9.958360e-08	197	true	GAMG	1.393400e-03	5.368700e-06	2	true
1.74444       	smoothSolver	5.282900e-04	9.948580e-08	384	true	smoothSolver	5.336590e-04	9.963940e-08	195	true	GAMG	1.439770e-03	4.948570e-06	2	true
1.75          	smoothSolver	5.770880e-04	9.977860e-08	387	true	smoothSolver	5.371390e-04	9.995380e-08	198	true	GAMG	1.548350e-03	4.951900e-06	2	true
1.75625       	smoothSolver	5.615990e-04	9.983940e-08	429	true	smoothSolver	5.676620e-04	9.871580e-08	221	true	GAMG	1.539860e-03	5.359230e-06	2	true
1.7625        	smoothSolver	5.417500e-04	9.949810e-08	428	true	smoothSolver	5.582140e-04	9.989110e-08	219	true	GAMG	1.841570e-03	5.728740e-06	2	true
1.76875       	smoothSolver	5.373360e-04	9.935510e-08	427	true	smoothSolver	5.540680e-04	9.921920e-08	218	true	GAMG	1.760160e-03	5.915710e-06	2	true
1.775         	smoothSolver	5.384550e-04	9.916310e-08	426	true	smoothSolver	5.494800e-04	9.878680e-08	217	true	GAMG	2.026050e-03	6.422910e-06	2	true
1.78125       	smoothSolver	5.319880e-04	9.931170e-08	425	true	smoothSolver	5.454820e-04	9.864220e-08	216	true	GAMG	1.890860e-03	6.394330e-06	2	true
1.7875        	smoothSolver	5.915510e-04	9.881150e-08	432	true	smoothSolver	5.520280e-04	9.796430e-08	221	true	GAMG	1.732910e-03	6.649160e-06	2	true
1.79375       	smoothSolver	5.503110e-04	9.935330e-08	426	true	smoothSolver	5.395580e-04	9.870400e-08	217	true	GAMG	1.840910e-03	6.269040e-06	2	true
1.8           	smoothSolver	5.528390e-04	9.978090e-08	427	true	smoothSolver	5.367770e-04	9.940460e-08	223	true	GAMG	1.823460e-03	6.818070e-06	2	true
1.80625       	smoothSolver	5.340440e-04	9.959460e-08	424	true	smoothSolver	5.285050e-04	9.870020e-08	221	true	GAMG	2.128660e-03	6.284610e-06	2	true
1.8125        	smoothSolver	5.283570e-04	9.941610e-08	421	true	smoothSolver	5.228380e-04	9.789600e-08	219	true	GAMG	1.957120e-03	9.285440e-06	2	true
1.81875       	smoothSolver	5.226710e-04	9.878050e-08	419	true	smoothSolver	5.180770e-04	9.813750e-08	217	true	GAMG	1.986600e-03	6.121840e-06	2	true
1.825         	smoothSolver	5.882960e-04	9.886300e-08	427	true	smoothSolver	5.273440e-04	9.885310e-08	221	true	GAMG	2.420570e-03	7.983320e-06	2	true
1.83125       	smoothSolver	5.472650e-04	9.907220e-08	419	true	smoothSolver	5.196770e-04	9.997010e-08	216	true	GAMG	2.578950e-03	7.549400e-06	2	true
1.8375        	smoothSolver	5.254040e-04	9.983230e-08	416	true	smoothSolver	5.123510e-04	9.930190e-08	215	true	GAMG	2.352010e-03	9.681240e-06	2	true
1.84375       	smoothSolver	5.234350e-04	9.929850e-08	414	true	smoothSolver	5.080670e-04	9.885880e-08	214	true	GAMG	2.389190e-03	7.697170e-06	2	true
1.85          	smoothSolver	5.382920e-04	9.928250e-08	417	true	smoothSolver	5.095870e-04	9.790350e-08	221	true	GAMG	2.332660e-03	9.229100e-06	2	true
1.85625       	smoothSolver	6.036840e-04	9.907950e-08	424	true	smoothSolver	5.172640e-04	9.830240e-08	224	true	GAMG	2.544330e-03	9.013680e-06	2	true
1.8625        	smoothSolver	5.570630e-04	9.888630e-08	413	true	smoothSolver	5.060590e-04	9.903800e-08	218	true	GAMG	2.144940e-03	9.725750e-06	2	true
1.86875       	smoothSolver	5.236770e-04	9.924720e-08	409	true	smoothSolver	4.960520e-04	9.912780e-08	216	true	GAMG	2.334830e-03	7.721680e-06	2	true
1.875         	smoothSolver	5.146490e-04	9.979300e-08	405	true	smoothSolver	4.923500e-04	9.970100e-08	214	true	GAMG	2.741910e-03	1.248050e-05	2	true
1.88125       	smoothSolver	5.100610e-04	9.884170e-08	402	true	smoothSolver	4.898700e-04	9.836110e-08	213	true	GAMG	2.678340e-03	8.355450e-06	2	true
1.8875        	smoothSolver	5.091670e-04	9.928610e-08	398	true	smoothSolver	4.869850e-04	9.950580e-08	211	true	GAMG	2.619750e-03	1.148990e-05	2	true
1.89375       	smoothSolver	5.796790e-04	9.899130e-08	411	true	smoothSolver	4.965280e-04	9.923690e-08	217	true	GAMG	2.712370e-03	8.091550e-06	2	true
1.9           	smoothSolver	5.562560e-04	9.960280e-08	406	true	smoothSolver	4.914820e-04	9.961260e-08	219	true	GAMG	2.608480e-03	1.165730e-05	2	true
1.90714       	smoothSolver	5.510740e-04	9.941270e-08	455	true	smoothSolver	5.232750e-04	9.832930e-08	249	true	GAMG	3.420820e-03	1.415580e-05	2	true
1.91429       	smoothSolver	5.425360e-04	9.975110e-08	449	true	smoothSolver	5.177460e-04	9.864620e-08	246	true	GAMG	3.550260e-03	9.718510e-06	2	true
1.92143       	smoothSolver	5.371170e-04	9.959280e-08	444	true	smoothSolver	5.127030e-04	9.982320e-08	243	true	GAMG	3.858720e-03	1.815040e-05	2	true
1.92857       	smoothSolver	6.207080e-04	9.916600e-08	458	true	smoothSolver	5.253620e-04	9.872040e-08	249	true	GAMG	4.029470e-03	9.895260e-06	2	true
1.93571       	smoothSolver	5.742300e-04	9.979230e-08	441	true	smoothSolver	5.183670e-04	9.942350e-08	242	true	GAMG	3.603990e-03	1.595440e-05	2	true
1.94286       	smoothSolver	5.415570e-04	9.933890e-08	437	true	smoothSolver	5.156110e-04	9.821620e-08	241	true	GAMG	3.541120e-03	1.054130e-05	2	true
1.95          	smoothSolver	5.568210e-04	9.887930e-08	444	true	smoothSolver	5.174690e-04	9.808320e-08	248	true	GAMG	3.039450e-03	1.182760e-05	2	true
1.95714       	smoothSolver	6.428620e-04	9.953950e-08	455	true	smoothSolver	5.346280e-04	9.861490e-08	251	true	GAMG	3.509100e-03	1.030810e-05	2	true
1.96429       	smoothSolver	5.939390e-04	9.881080e-08	435	true	smoothSolver	5.218250e-04	9.884520e-08	243	true	GAMG	3.258290e-03	1.240640e-05	2	true
1.97143       	smoothSolver	5.549900e-04	9.876170e-08	429	true	smoothSolver	5.125440e-04	9.811130e-08	241	true	GAMG	3.402120e-03	1.073610e-05	2	true
1.97857       	smoothSolver	5.450210e-04	9.902200e-08	423	true	smoothSolver	5.124120e-04	9.974650e-08	238	true	GAMG	3.530810e-03	1.487940e-05	2	true
1.98571       	smoothSolver	5.386880e-04	9.988630e-08	417	true	smoothSolver	5.083730e-04	9.981340e-08	236	true	GAMG	3.911860e-03	1.305040e-05	2	true
1.99286       	smoothSolver	6.413590e-04	9.924740e-08	451	true	smoothSolver	5.279660e-04	9.819690e-08	252	true	GAMG	3.817020e-03	1.423910e-05	2	true
2             	smoothSolver	5.816360e-04	9.896950e-08	429	true	smoothSolver	5.182390e-04	9.876590e-08	243	true	GAMG	3.837580e-03	1.275530e-05	2	true
2.00833       	smoothSolver	5.797940e-04	9.992220e-08	487	true	smoothSolver	5.608150e-04	9.944130e-08	281	true	GAMG	4.558080e-03	1.642430e-05	2	true
2.01667       	smoothSolver	5.700820e-04	9.965130e-08	481	true	smoothSolver	5.586580e-04	9.960370e-08	278	true	GAMG	4.688360e-03	1.398520e-05	2	true
2.025         	smoothSolver	6.575240e-04	9.890710e-08	504	true	smoothSolver	5.730010e-04	9.944690e-08	285	true	GAMG	4.844220e-03	1.576500e-05	2	true
2.03333       	smoothSolver	6.296670e-04	9.940590e-08	493	true	smoothSolver	5.647360e-04	9.943250e-08	285	true	GAMG	4.869240e-03	1.693700e-05	2	true
2.04167       	smoothSolver	5.802630e-04	9.968560e-08	485	true	smoothSolver	5.538790e-04	9.973310e-08	281	true	GAMG	5.363060e-03	1.727940e-05	2	true
2.05          	smoothSolver	5.764850e-04	9.948380e-08	478	true	smoothSolver	5.507900e-04	9.897630e-08	278	true	GAMG	5.713420e-03	1.798840e-05	2	true
2.05833       	smoothSolver	6.796770e-04	9.909110e-08	502	true	smoothSolver	5.701970e-04	9.872740e-08	285	true	GAMG	5.472570e-03	1.565810e-05	2	true
2.06667       	smoothSolver	6.186630e-04	9.917630e-08	473	true	smoothSolver	5.578240e-04	9.993900e-08	274	true	GAMG	5.416320e-03	2.001680e-05	2	true
2.075         	smoothSolver	5.711780e-04	9.928080e-08	469	true	smoothSolver	5.477020e-04	9.963480e-08	272	true	GAMG	5.716390e-03	1.554090e-05	2	true
2.08333       	smoothSolver	5.807590e-04	9.918160e-08	485	true	smoothSolver	5.564550e-04	9.955740e-08	280	true	GAMG	6.098050e-03	2.418190e-05	2	true
2.09167       	smoothSolver	6.695510e-04	9.990170e-08	507	true	smoothSolver	5.732780e-04	9.956020e-08	286	true	GAMG	6.912070e-03	1.865450e-05	2	true
2.1           	smoothSolver	6.403000e-04	9.930630e-08	480	true	smoothSolver	5.831250e-04	9.836030e-08	277	true	GAMG	7.308170e-03	2.837340e-05	2	true
2.11          	smoothSolver	6.176330e-04	9.914520e-08	558	true	smoothSolver	6.228150e-04	9.887720e-08	329	true	GAMG	9.805580e-03	9.628240e-05	1	true
2.12          	smoothSolver	6.019210e-04	9.945200e-08	553	true	smoothSolver	6.288750e-04	9.958170e-08	325	true	GAMG	7.200310e-03	2.616270e-05	2	true
2.13          	smoothSolver	7.243610e-04	9.919430e-08	599	true	smoothSolver	6.537330e-04	9.860060e-08	342	true	GAMG	5.536630e-03	2.171400e-05	2	true
2.14          	smoothSolver	6.553320e-04	9.993930e-08	568	true	smoothSolver	6.403920e-04	9.866600e-08	329	true	GAMG	5.780680e-03	2.185020e-05	2	true
2.15          	smoothSolver	6.083060e-04	9.979700e-08	564	true	smoothSolver	6.301890e-04	9.886030e-08	325	true	GAMG	5.825640e-03	2.283670e-05	2	true
2.1625        	smoothSolver	6.547690e-04	9.918060e-08	674	true	smoothSolver	7.102760e-04	9.979220e-08	401	true	GAMG	7.651190e-03	2.576170e-05	2	true
2.175         	smoothSolver	7.667800e-04	9.988210e-08	724	true	smoothSolver	7.408780e-04	9.878210e-08	419	true	GAMG	8.397040e-03	3.168140e-05	2	true
2.1875        	smoothSolver	6.899160e-04	9.968980e-08	692	true	smoothSolver	7.286400e-04	9.982470e-08	403	true	GAMG	8.870110e-03	2.683140e-05	2	true
2.2           	smoothSolver	6.274440e-04	9.968790e-08	688	true	smoothSolver	7.217120e-04	9.945170e-08	398	true	GAMG	1.045290e-02	3.873190e-05	2	true
